,Driver,Team,LapTimeQ1,PositionQ1,GapToKnockoutQ1,Year,GP,LapTimeQ2,PositionQ2,GapToKnockoutQ2,GridPosition,RacePosition,Status,Points,PositionDifference,ChampionshipPoints,LastRacePosition,TeamChampionshipPoints,TeammateLastRacePosition,LapTimeFP1,GapToFastestFP1,PositionFP1,LapTimeFP2,GapToFastestFP2,PositionFP2,LapTimeFP3,GapToFastestFP3,PositionFP3,StartingTyre,NumberOfPitStops,TyresUsed,MadeItToQ2,MadeItToQ3,DNF,Strategy,TyreSOFT,TyreMEDIUM,TyreHARD,TyreWET,TyreINTERMEDIATE,TyreUNKNOWN,MostPopularStrategy,AlternativeStrategy,Pitlane,DNFDriving,DNFMechanical
1075,PER,Red Bull Racing,70.53,16,-0.0409999999999968,2021,Netherlands,,,,20.0,8.0,+1 Lap,4.0,-8.0,153.0,8.0,461.5,1.0,73.328,1.828,16.0,71.946,1.044,12.0,70.526,0.903000000000006,4.0,HARD,2,"HARD, MEDIUM, SOFT",0.0,,0,HARD-MEDIUM-SOFT,0,0,1,0,0,0,SOFT-HARD,1,1.0,0,0
1076,VET,Aston Martin,70.731,17,-0.242000000000004,2021,Netherlands,,,,15.0,13.0,+2 Laps,0.0,2.0,43.0,13.0,75.0,12.0,75.984,4.48400000000001,19.0,71.713,0.811000000000007,10.0,70.872,1.249,8.0,SOFT,2,"SOFT, HARD, MEDIUM",0.0,,0,SOFT-HARD-MEDIUM,1,0,0,0,0,0,SOFT-HARD,1,0.0,0,0
1077,KUB,Kick Sauber,71.301,18,-0.811999999999998,2021,Netherlands,,,,16.0,15.0,+2 Laps,0.0,1.0,0.0,15.0,9.0,14.0,,,,,,,72.162,2.539,19.0,MEDIUM,1,"MEDIUM, HARD",0.0,,0,MEDIUM-HARD,0,1,0,0,0,0,SOFT-HARD,1,0.0,0,0
1078,MSC,Haas F1 Team,71.387,19,-0.897999999999996,2021,Netherlands,,,,17.0,18.0,+3 Laps,0.0,-1.0,0.0,18.0,0.0,20.0,73.847,2.34700000000001,18.0,72.607,1.705,17.0,72.366,2.743,20.0,SOFT,2,"SOFT, HARD, MEDIUM",0.0,,0,SOFT-HARD-MEDIUM,1,0,0,0,0,0,SOFT-HARD,1,0.0,0,0
1079,MAZ,Haas F1 Team,71.875,20,-1.386,2021,Netherlands,,,,18.0,20.0,Hydraulics,0.0,-2.0,0.0,20.0,0.0,18.0,73.516,2.01600000000001,17.0,72.835,1.93300000000001,19.0,72.136,2.513,18.0,MEDIUM,1,"MEDIUM, HARD",0.0,,1,MEDIUM-HARD,0,1,0,0,0,0,SOFT-HARD,1,0.0,0,1
1080,HAM,Mercedes,84.585,1,1.202,2021,Turkey,83.082,1.0,1.56,11.0,5.0,Finished,10.0,6.0,323.5,5.0,498.5,1.0,84.178,0.0,1.0,83.804,0.0,1.0,93.636,3.18900000000001,18.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1081,VER,Red Bull Racing,84.592,2,1.19500000000001,2021,Turkey,83.732,3.0,0.910000000000011,2.0,2.0,Finished,18.0,0.0,326.5,2.0,494.5,3.0,84.603,0.424999999999997,2.0,84.439,0.635000000000005,5.0,90.611,0.164000000000001,2.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1082,GAS,RB,84.704,3,1.083,2021,Turkey,83.817,4.0,0.825000000000003,4.0,6.0,Finished,8.0,-2.0,107.0,6.0,139.0,14.0,85.382,1.20399999999999,8.0,84.756,0.951999999999998,9.0,90.447,0.0,1.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1083,LEC,Ferrari,84.869,4,0.918000000000006,2021,Turkey,84.015,7.0,0.62700000000001,3.0,4.0,Finished,12.0,-1.0,147.0,4.0,285.5,8.0,84.654,0.475999999999999,3.0,83.97,0.165999999999997,2.0,91.543,1.096,5.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1084,PER,Red Bull Racing,84.963,5,0.823999999999998,2021,Turkey,83.961,6.0,0.681000000000012,6.0,3.0,Finished,15.0,3.0,168.0,3.0,494.5,2.0,85.459,1.28099999999999,10.0,84.373,0.569000000000003,4.0,90.684,0.237000000000009,3.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1085,BOT,Mercedes,85.047,6,0.739999999999995,2021,Turkey,83.579,2.0,1.063,1.0,1.0,Finished,26.0,0.0,175.0,1.0,498.5,5.0,84.842,0.663999999999987,4.0,84.214,0.409999999999997,3.0,91.996,1.54900000000001,9.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1086,NOR,McLaren,85.138,7,0.649000000000001,2021,Turkey,84.642,10.0,0.0,7.0,7.0,Finished,6.0,0.0,128.0,7.0,222.0,13.0,85.347,1.169,7.0,84.525,0.721000000000004,6.0,92.314,1.867,15.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1087,ALO,Alpine,85.174,8,0.613,2021,Turkey,83.914,5.0,0.728000000000009,5.0,16.0,+1 Lap,0.0,-11.0,68.0,16.0,136.0,10.0,85.383,1.205,9.0,84.66,0.856000000000009,7.0,91.545,1.098,6.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1088,SAI,Ferrari,85.177,9,0.609999999999999,2021,Turkey,,,,19.0,8.0,Finished,4.0,11.0,138.5,8.0,285.5,4.0,84.86,0.681999999999988,5.0,84.903,1.099,12.0,91.262,0.814999999999998,4.0,INTERMEDIATE,0,INTERMEDIATE,1.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1089,TSU,RB,85.409,10,0.378,2021,Turkey,84.054,8.0,0.588000000000008,9.0,14.0,+1 Lap,0.0,-5.0,32.0,14.0,139.0,6.0,86.424,2.246,18.0,84.882,1.078,11.0,91.981,1.53400000000001,8.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1090,RUS,Williams,85.417,11,0.370000000000004,2021,Turkey,85.007,13.0,-0.364999999999995,13.0,15.0,+1 Lap,0.0,-2.0,15.0,15.0,22.0,17.0,85.685,1.50699999999999,11.0,85.358,1.554,18.0,,,,INTERMEDIATE,0,INTERMEDIATE,1.0,0.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1091,OCO,Alpine,85.422,12,0.364999999999995,2021,Turkey,84.842,12.0,-0.199999999999989,12.0,10.0,+1 Lap,1.0,2.0,68.0,10.0,136.0,16.0,84.909,0.730999999999995,6.0,84.672,0.868000000000009,8.0,92.089,1.642,10.0,INTERMEDIATE,0,INTERMEDIATE,1.0,0.0,0,INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,1,0.0,0,0
1092,STR,Aston Martin,85.511,13,0.275999999999996,2021,Turkey,84.601,9.0,0.041000000000011,8.0,9.0,Finished,2.0,-1.0,34.0,9.0,77.0,18.0,86.221,2.04299999999999,17.0,85.02,1.21600000000001,14.0,93.348,2.901,16.0,INTERMEDIATE,0,INTERMEDIATE,1.0,1.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1093,MSC,Haas F1 Team,85.555,14,0.231999999999999,2021,Turkey,85.2,14.0,-0.557999999999993,14.0,19.0,+2 Laps,0.0,-5.0,0.0,19.0,0.0,20.0,86.636,2.458,19.0,85.48,1.676,19.0,92.228,1.78100000000001,13.0,INTERMEDIATE,0,INTERMEDIATE,1.0,0.0,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1094,VET,Aston Martin,85.787,15,0.0,2021,Turkey,84.795,11.0,-0.152999999999992,10.0,18.0,+1 Lap,0.0,-8.0,43.0,18.0,77.0,9.0,85.81,1.63199999999999,13.0,85.229,1.425,16.0,92.111,1.664,12.0,INTERMEDIATE,1,"INTERMEDIATE, MEDIUM, INTERMEDIATE",1.0,0.0,0,INTERMEDIATE-MEDIUM-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,1,0.0,0,0
1095,RIC,McLaren,85.881,16,-0.093999999999994,2021,Turkey,,,,20.0,13.0,+1 Lap,0.0,7.0,94.0,13.0,222.0,7.0,85.75,1.57199999999999,12.0,84.975,1.17100000000001,13.0,92.27,1.82300000000001,14.0,INTERMEDIATE,0,INTERMEDIATE,0.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1096,LAT,Williams,86.086,17,-0.298999999999992,2021,Turkey,,,,15.0,17.0,+1 Lap,0.0,-2.0,7.0,17.0,22.0,15.0,85.863,1.68499999999999,15.0,85.307,1.503,17.0,95.681,5.23400000000001,19.0,INTERMEDIATE,0,INTERMEDIATE,0.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1097,GIO,Kick Sauber,86.43,18,-0.643000000000001,2021,Turkey,,,,16.0,11.0,+1 Lap,0.0,5.0,3.0,11.0,9.0,12.0,85.812,1.634,14.0,84.796,0.992000000000004,10.0,92.097,1.65000000000001,11.0,INTERMEDIATE,0,INTERMEDIATE,0.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1098,RAI,Kick Sauber,87.525,19,-1.738,2021,Turkey,,,,17.0,12.0,+1 Lap,0.0,5.0,6.0,12.0,9.0,11.0,85.933,1.755,16.0,85.143,1.339,15.0,91.572,1.125,7.0,INTERMEDIATE,0,INTERMEDIATE,0.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1099,MAZ,Haas F1 Team,88.449,20,-2.66200000000001,2021,Turkey,,,,18.0,20.0,+2 Laps,0.0,-2.0,0.0,20.0,0.0,19.0,87.019,2.84099999999999,20.0,85.698,1.894,20.0,93.425,2.97800000000001,17.0,INTERMEDIATE,0,INTERMEDIATE,0.0,,0,INTERMEDIATE-INTERMEDIATE,0,0,0,0,1,0,INTERMEDIATE-INTERMEDIATE,0,0.0,0,0
1100,HAM,Mercedes,105.992,1,2.86200000000001,2021,Russia,105.129,1.0,1.392,4.0,1.0,Finished,25.0,3.0,348.5,1.0,533.5,5.0,94.638,0.210999999999998,2.0,93.637,0.0439999999999969,2.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1101,BOT,Mercedes,106.396,2,2.45800000000001,2021,Russia,105.306,2.0,1.21499999999999,16.0,5.0,Finished,10.0,11.0,185.0,5.0,533.5,1.0,94.427,0.0,1.0,93.593,0.0,1.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",1.0,1.0,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1102,PER,Red Bull Racing,106.455,3,2.399,2021,Russia,105.834,5.0,0.686999999999998,8.0,9.0,Finished,2.0,-1.0,170.0,9.0,514.5,2.0,96.188,1.761,9.0,94.938,1.345,11.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",1.0,1.0,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1103,VET,Aston Martin,107.205,4,1.649,2021,Russia,106.573,11.0,-0.0520000000000067,10.0,12.0,+1 Lap,0.0,-2.0,43.0,12.0,77.0,11.0,95.781,1.354,5.0,94.837,1.244,9.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,0.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1104,NOR,McLaren,107.238,5,1.616,2021,Russia,105.827,4.0,0.693999999999988,1.0,7.0,Finished,7.0,-6.0,135.0,7.0,241.0,4.0,95.959,1.532,8.0,94.154,0.561000000000007,4.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1105,GAS,RB,107.828,6,1.02600000000001,2021,Russia,106.641,12.0,-0.120000000000005,11.0,13.0,+1 Lap,0.0,-2.0,107.0,13.0,139.0,17.0,95.794,1.367,6.0,93.845,0.251999999999995,3.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",1.0,0.0,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1106,ALO,Alpine,107.877,7,0.977000000000004,2021,Russia,105.514,3.0,1.00699999999999,6.0,6.0,Finished,8.0,0.0,76.0,6.0,144.0,14.0,96.225,1.798,10.0,94.762,1.169,8.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",1.0,1.0,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1107,SAI,Ferrari,107.924,8,0.930000000000007,2021,Russia,106.521,10.0,0.0,2.0,3.0,Finished,15.0,-1.0,153.5,3.0,300.5,15.0,95.811,1.384,7.0,94.678,1.08500000000001,7.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1108,OCO,Alpine,108.099,9,0.75500000000001,2021,Russia,106.07,6.0,0.450999999999993,9.0,14.0,+1 Lap,0.0,-5.0,68.0,14.0,144.0,6.0,96.236,1.809,11.0,94.402,0.808999999999997,5.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1109,LAT,Williams,108.252,10,0.602000000000004,2021,Russia,,,,18.0,19.0,Accident,0.0,-1.0,7.0,19.0,23.0,10.0,98.155,3.72799999999999,18.0,95.411,1.818,16.0,,,,MEDIUM,1,"MEDIUM, HARD",1.0,,1,MEDIUM-HARD,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,1,0
1110,RUS,Williams,108.303,11,0.551000000000002,2021,Russia,106.435,9.0,0.0859999999999985,3.0,10.0,Finished,1.0,-7.0,16.0,10.0,23.0,19.0,98.013,3.586,17.0,95.094,1.501,13.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1111,STR,Aston Martin,108.322,12,0.532000000000011,2021,Russia,106.36,7.0,0.160999999999987,7.0,11.0,Finished,0.0,-4.0,34.0,11.0,77.0,12.0,96.522,2.095,12.0,95.334,1.741,15.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1112,RIC,McLaren,108.345,13,0.509,2021,Russia,106.361,8.0,0.159999999999997,5.0,4.0,Finished,12.0,1.0,106.0,4.0,241.0,7.0,96.877,2.45,14.0,95.63,2.03700000000001,17.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",1.0,1.0,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1113,LEC,Ferrari,108.47,14,0.384,2021,Russia,,,,19.0,15.0,+1 Lap,0.0,4.0,147.0,15.0,300.5,3.0,95.117,0.689999999999998,4.0,94.925,1.33200000000001,10.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",1.0,,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1114,TSU,RB,108.854,15,0.0,2021,Russia,106.751,13.0,-0.230000000000004,12.0,17.0,+1 Lap,0.0,-5.0,32.0,17.0,139.0,13.0,97.794,3.367,16.0,95.954,2.361,18.0,,,,MEDIUM,3,"MEDIUM, HARD, SOFT, INTERMEDIATE",1.0,0.0,0,MEDIUM-HARD-SOFT-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1115,RAI,Kick Sauber,109.586,16,-0.731999999999999,2021,Russia,,,,13.0,8.0,Finished,4.0,5.0,10.0,8.0,13.0,16.0,96.952,2.52500000000001,15.0,95.052,1.459,12.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",0.0,,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1116,MSC,Haas F1 Team,109.83,17,-0.975999999999999,2021,Russia,,,,14.0,20.0,Oil leak,0.0,-6.0,0.0,20.0,0.0,18.0,98.977,4.55,20.0,96.23,2.637,20.0,,,,MEDIUM,1,"MEDIUM, HARD",0.0,,1,MEDIUM-HARD,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,1
1117,GIO,Kick Sauber,111.023,18,-2.169,2021,Russia,,,,17.0,16.0,+1 Lap,0.0,1.0,3.0,16.0,13.0,8.0,96.795,2.368,13.0,95.178,1.58500000000001,14.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",0.0,,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1118,MAZ,Haas F1 Team,113.764,19,-4.91,2021,Russia,,,,15.0,18.0,+2 Laps,0.0,-3.0,0.0,18.0,0.0,20.0,98.586,4.15900000000001,19.0,96.099,2.506,19.0,,,,MEDIUM,2,"MEDIUM, HARD, INTERMEDIATE",0.0,,0,MEDIUM-HARD-INTERMEDIATE,0,1,0,0,0,0,HARD-MEDIUM-INTERMEDIATE,1,0.0,0,0
1119,VER,Red Bull Racing,,20,,2021,Russia,,,,20.0,2.0,Finished,18.0,18.0,344.5,2.0,514.5,9.0,94.654,0.227000000000004,3.0,94.621,1.02800000000001,6.0,,,,HARD,2,"HARD, MEDIUM, INTERMEDIATE",,,0,HARD-MEDIUM-INTERMEDIATE,0,0,1,0,0,0,HARD-MEDIUM-INTERMEDIATE,0,0.0,0,0
1120,BOT,Mercedes,78.722,1,1.075,2021,Portugal,78.458,2.0,0.594000000000008,1.0,3.0,Finished,16.0,-2.0,201.0,3.0,574.5,1.0,79.648,0.0,1.0,80.181,0.344000000000008,3.0,78.82,0.331000000000003,4.0,MEDIUM,2,"MEDIUM, HARD, SOFT",1.0,1.0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,0,0.0,0,0
1121,NOR,McLaren,78.794,2,1.003,2021,Portugal,78.481,3.0,0.570999999999998,7.0,5.0,Finished,10.0,2.0,145.0,5.0,253.0,9.0,80.635,0.986999999999995,8.0,80.757,0.920000000000002,12.0,79.272,0.783000000000001,9.0,SOFT,1,"SOFT, MEDIUM",1.0,1.0,0,SOFT-SOFT-SOFT-MEDIUM,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1122,HAM,Mercedes,78.857,3,0.940000000000012,2021,Portugal,77.968,1.0,1.084,2.0,1.0,Finished,25.0,1.0,373.5,1.0,574.5,3.0,79.967,0.318999999999988,5.0,79.837,0.0,1.0,78.725,0.236000000000004,2.0,MEDIUM,1,"MEDIUM, HARD",1.0,1.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1123,OCO,Alpine,79.092,4,0.705000000000013,2021,Portugal,78.586,4.0,0.466000000000008,6.0,7.0,Finished,6.0,-1.0,74.0,7.0,154.0,8.0,80.8,1.152,10.0,80.235,0.397999999999996,6.0,78.86,0.370999999999995,6.0,SOFT,1,"SOFT, HARD",1.0,1.0,0,SOFT-SOFT-SOFT-HARD,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1124,SAI,Ferrari,79.309,5,0.488,2021,Portugal,78.813,7.0,0.239000000000004,5.0,11.0,Finished,0.0,-6.0,153.5,11.0,308.5,6.0,80.68,1.032,9.0,80.197,0.359999999999999,4.0,79.05,0.561000000000007,8.0,SOFT,1,"SOFT, MEDIUM",1.0,1.0,0,SOFT-SOFT-SOFT-MEDIUM,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1125,PER,Red Bull Racing,79.337,6,0.460000000000008,2021,Portugal,78.845,8.0,0.207000000000008,4.0,4.0,Finished,12.0,0.0,182.0,4.0,544.5,2.0,79.846,0.197999999999993,3.0,80.516,0.679000000000002,10.0,78.84,0.350999999999999,5.0,MEDIUM,1,"MEDIUM, SOFT",1.0,1.0,0,MEDIUM-MEDIUM-MEDIUM-SOFT,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1126,LEC,Ferrari,79.373,7,0.424000000000007,2021,Portugal,78.769,6.0,0.283000000000001,8.0,6.0,Finished,8.0,2.0,155.0,6.0,308.5,11.0,79.884,0.23599999999999,4.0,80.36,0.522999999999996,7.0,79.001,0.512,7.0,MEDIUM,1,"MEDIUM, HARD",1.0,1.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1127,VET,Aston Martin,79.403,8,0.394000000000005,2021,Portugal,78.97,9.0,0.0820000000000078,10.0,13.0,+1 Lap,0.0,-3.0,43.0,13.0,77.0,14.0,81.405,1.75699999999999,16.0,81.074,1.23699999999999,15.0,80.129,1.64,18.0,SOFT,1,"SOFT, MEDIUM",1.0,1.0,0,SOFT-SOFT-SOFT-MEDIUM,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1128,GIO,Kick Sauber,79.41,9,0.387,2021,Portugal,79.216,12.0,-0.164000000000001,12.0,12.0,+1 Lap,0.0,0.0,3.0,12.0,13.0,20.0,,,,81.238,1.401,18.0,79.588,1.099,14.0,MEDIUM,1,"MEDIUM, HARD",1.0,0.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1129,GAS,RB,79.464,10,0.333000000000013,2021,Portugal,79.052,10.0,0.0,9.0,10.0,Finished,1.0,-1.0,108.0,10.0,140.0,15.0,80.444,0.795999999999992,6.0,80.558,0.721000000000004,11.0,79.374,0.885000000000005,10.0,SOFT,1,"SOFT, MEDIUM",1.0,1.0,0,SOFT-SOFT-SOFT-MEDIUM,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1130,VER,Red Bull Racing,79.485,11,0.312000000000012,2021,Portugal,78.65,5.0,0.402000000000001,3.0,2.0,Finished,18.0,1.0,362.5,2.0,544.5,4.0,79.673,0.0249999999999914,2.0,79.98,0.143000000000001,2.0,78.489,0.0,1.0,MEDIUM,2,"MEDIUM, HARD, SOFT",1.0,1.0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,0,0.0,0,0
1131,TSU,RB,79.684,12,0.113,2021,Portugal,79.463,14.0,-0.411000000000001,14.0,15.0,+1 Lap,0.0,-1.0,32.0,15.0,140.0,10.0,81.09,1.44199999999999,13.0,81.053,1.21600000000001,14.0,79.485,0.995999999999995,12.0,MEDIUM,1,"MEDIUM, HARD",1.0,0.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1132,ALO,Alpine,79.728,13,0.0690000000000026,2021,Portugal,79.456,13.0,-0.403999999999996,13.0,8.0,Finished,4.0,5.0,80.0,8.0,154.0,7.0,81.303,1.655,14.0,80.22,0.382999999999996,5.0,78.735,0.245999999999995,3.0,MEDIUM,1,"MEDIUM, HARD",1.0,0.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1133,RAI,Kick Sauber,79.748,14,0.0490000000000065,2021,Portugal,79.812,15.0,-0.760000000000005,15.0,20.0,Collision damage,0.0,-5.0,10.0,20.0,13.0,12.0,81.381,1.73299999999999,15.0,81.225,1.38800000000001,16.0,79.415,0.926000000000002,11.0,SOFT,0,SOFT,1.0,0.0,1,SOFT,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,1,0
1134,RUS,Williams,79.797,15,0.0,2021,Portugal,79.109,11.0,-0.0570000000000021,11.0,16.0,+1 Lap,0.0,-5.0,16.0,16.0,23.0,18.0,80.529,0.881,7.0,80.976,1.139,13.0,80.127,1.63800000000001,17.0,MEDIUM,1,"MEDIUM, HARD",1.0,0.0,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1135,RIC,McLaren,79.839,16,-0.0419999999999873,2021,Portugal,,,,16.0,9.0,Finished,2.0,7.0,108.0,9.0,253.0,5.0,80.995,1.34699999999999,12.0,80.418,0.581000000000003,8.0,79.582,1.093,13.0,MEDIUM,1,"MEDIUM, HARD",0.0,,0,MEDIUM-MEDIUM-MEDIUM-HARD,0,1,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
1136,STR,Aston Martin,79.913,17,-0.116,2021,Portugal,,,,17.0,14.0,+1 Lap,0.0,3.0,34.0,14.0,77.0,13.0,80.894,1.246,11.0,80.427,0.590000000000003,9.0,80.007,1.518,15.0,SOFT,1,"SOFT, MEDIUM",0.0,,0,SOFT-SOFT-SOFT-MEDIUM,1,0,0,0,0,0,MEDIUM-MEDIUM-MEDIUM-HARD-SOFT,1,0.0,0,0
